date,precip,t2m,rh2m,wind,rad,ps
2004-05-03,0.31,21.56,42.1,3.96,25.07,83.62
2004-05-04,1.79,22.41,43.95,1.94,24.04,83.68
2004-05-05,2.2,22.96,45.1,1.48,21.94,83.67
2004-05-06,0.18,22.34,47.84,1.96,20.09,83.71
2004-05-07,0.45,24.35,36.99,2.75,25.95,83.65
2004-05-08,0.07,24.32,33.62,2.74,28.47,83.59
2004-05-09,0.0,23.4,36.8,3.27,26.48,83.55
2004-05-10,0.0,24.06,35.85,3.62,28.2,83.54
2004-05-11,0.0,24.11,36.27,3.05,29.34,83.51
2004-05-12,0.0,24.73,34.56,3.46,29.57,83.5
2004-05-13,0.0,25.28,26.11,2.71,29.23,83.4
2004-05-14,0.01,25.2,22.14,1.84,29.51,83.39
2004-05-15,0.0,24.4,38.51,3.17,25.78,83.46
2004-05-16,0.08,24.89,40.47,2.57,24.98,83.51
2004-05-17,0.01,25.56,35.07,2.06,25.52,83.61
2004-05-18,0.41,25.81,28.59,1.95,27.19,83.6
2004-05-19,0.28,25.75,38.36,2.05,24.06,83.58
2004-05-20,0.15,25.89,41.31,2.2,21.72,83.68
2004-05-21,0.69,25.18,47.38,2.87,24.49,83.68
2004-05-22,2.94,23.64,60.48,2.98,21.3,83.59
2004-05-23,1.15,24.72,53.35,3.2,24.41,83.43
2004-05-24,0.36,26.16,51.86,2.1,27.12,83.38
2004-05-25,0.55,25.97,54.28,2.45,22.67,83.44
2004-05-26,0.31,25.54,57.97,2.82,21.77,83.48
2004-05-27,4.07,24.68,60.03,3.44,25.99,83.53
2004-05-28,7.46,23.72,62.63,2.26,23.3,83.5
2004-05-29,3.05,22.43,69.16,1.98,18.18,83.57
2004-05-30,10.48,22.42,69.34,2.72,24.48,83.58
2004-05-31,13.79,23.49,63.63,2.35,28.0,83.37
2004-06-01,10.01,23.61,65.25,2.59,25.2,83.2
2004-06-02,11.25,20.69,78.29,2.0,18.15,83.32
2004-06-03,13.61,20.48,77.77,2.14,17.11,83.54
2004-06-04,6.69,20.18,73.63,3.89,14.81,83.65
2004-06-05,17.89,19.63,71.6,2.87,16.14,83.58
2004-06-06,30.27,18.83,82.38,2.78,11.39,83.42
2004-06-07,13.65,19.04,80.11,3.21,15.5,83.39
2004-06-08,2.99,19.78,76.23,2.74,18.92,83.49
2004-06-09,2.7,21.35,73.58,1.96,20.89,83.54
2004-06-10,7.79,22.43,71.31,1.59,22.36,83.43
2004-06-11,5.19,22.72,70.59,1.61,25.57,83.43
2004-06-12,0.99,23.53,67.6,1.65,23.48,83.54
2004-06-13,12.49,23.31,73.91,1.95,25.2,83.64
2004-06-14,2.5,22.64,71.2,2.16,28.29,83.58
2004-06-15,17.33,21.75,75.7,1.49,22.48,83.56
2004-06-16,6.74,20.93,71.32,1.55,25.33,83.63
2004-06-17,11.57,20.21,75.1,1.38,21.72,83.73
2004-06-18,4.7,20.09,77.41,2.58,20.17,83.86
2004-06-19,5.5,21.22,68.07,1.72,25.55,83.88
2004-06-20,3.61,20.17,70.78,1.99,22.67,83.75
2004-06-21,3.78,19.26,80.09,1.55,17.55,83.6
2004-06-22,1.86,20.06,72.25,1.49,20.42,83.58
2004-06-23,5.14,21.88,68.48,1.79,25.42,83.66
2004-06-24,5.8,19.92,85.48,2.11,14.85,83.72
2004-06-25,6.5,20.93,74.6,1.61,22.2,83.68
2004-06-26,19.48,20.68,77.84,2.61,23.7,83.57
2004-06-27,10.82,19.05,83.88,1.8,18.65,83.71
2004-06-28,15.92,19.75,79.02,1.47,18.41,83.76
2004-06-29,4.51,20.61,77.03,1.41,20.05,83.74
2004-06-30,5.46,20.63,79.98,1.68,25.54,83.73
2004-07-01,3.69,20.62,80.06,1.87,21.01,83.72
2004-07-02,9.14,21.06,73.26,1.83,24.55,83.74
2004-07-03,4.37,20.67,76.61,1.84,22.93,83.69
2004-07-04,14.13,20.92,74.56,1.92,25.51,83.7
2004-07-05,6.04,20.82,77.89,1.78,23.7,83.67
2004-07-06,3.02,19.49,78.35,1.82,19.97,83.84
2004-07-07,5.53,20.42,77.49,1.43,25.13,83.76
2004-07-08,9.34,20.57,79.27,1.8,22.42,83.51
2004-07-09,6.24,21.37,73.37,1.64,22.98,83.52
2004-07-10,3.02,20.51,73.68,3.25,24.8,83.57
2004-07-11,4.86,19.96,75.88,3.55,23.83,83.56
2004-07-12,9.27,18.18,86.3,3.19,10.79,83.65
2004-07-13,0.86,20.36,73.55,2.22,23.25,83.75
2004-07-14,1.14,20.9,67.26,2.12,26.14,83.71
2004-07-15,0.29,21.03,65.13,2.52,27.22,83.6
2004-07-16,2.54,19.98,74.81,1.58,20.13,83.62
2004-07-17,7.15,20.14,79.48,1.86,21.07,83.66
2004-07-18,3.44,20.92,68.64,1.96,25.32,83.68
2004-07-19,4.21,20.98,70.61,2.08,24.21,83.68
2004-07-20,5.27,19.5,81.74,1.75,18.21,83.75
2004-07-21,0.98,19.33,79.96,1.54,20.72,83.68
2004-07-22,8.73,18.81,84.09,1.76,18.62,83.62
2004-07-23,2.97,19.54,78.28,1.7,17.29,83.6
2004-07-24,7.45,19.57,80.24,1.74,19.32,83.68
2004-07-25,4.78,20.85,71.84,3.34,23.35,83.69
2004-07-26,1.44,20.44,70.27,3.41,24.22,83.68
2004-07-27,8.81,19.86,79.81,2.21,19.55,83.75
2004-07-28,2.36,20.01,76.31,1.86,22.33,83.74
2004-07-29,4.48,19.62,79.87,2.0,22.1,83.63
2004-07-30,1.42,20.52,76.71,1.34,20.74,83.52
2004-07-31,2.52,20.76,73.59,1.7,22.1,83.56
2004-08-01,6.03,21.09,74.72,1.65,19.85,83.63
2004-08-02,12.9,20.77,77.83,2.62,24.48,83.6
2004-08-03,7.89,20.04,74.91,1.71,18.92,83.6
2004-08-04,22.85,20.07,82.64,1.55,15.9,83.61
2004-08-05,12.83,19.95,78.08,1.94,21.83,83.72
2004-08-06,4.99,20.4,75.37,1.53,24.16,83.69
2004-08-07,3.08,21.97,70.65,1.43,24.46,83.6
2004-08-08,8.71,20.02,83.29,1.95,23.9,83.69
2004-08-09,3.37,21.37,72.44,1.2,22.92,83.79
2004-08-10,5.93,20.8,76.36,1.89,26.16,83.76
2004-08-11,1.33,20.63,72.1,2.08,24.99,83.72
2004-08-12,7.19,20.65,82.17,1.29,20.49,83.76
2004-08-13,2.18,20.64,73.22,2.31,21.39,83.81
2004-08-14,0.92,19.13,72.69,3.78,26.07,83.8
2004-08-15,2.53,20.06,70.57,2.99,26.18,83.82
2004-08-16,5.66,20.01,69.08,2.66,24.5,83.84
2004-08-17,8.34,20.24,75.86,2.24,21.76,83.77
2004-08-18,11.21,20.05,81.62,2.09,19.82,83.69
2004-08-19,2.67,20.38,77.82,1.61,23.6,83.77
2004-08-20,7.56,21.13,75.48,1.51,18.73,83.75
2004-08-21,11.83,18.69,88.84,2.9,12.73,83.68
2004-08-22,6.72,19.33,80.74,1.66,22.61,83.66
2004-08-23,7.81,20.15,83.21,2.13,22.65,83.57
2004-08-24,1.93,21.18,76.32,1.97,24.6,83.57
2004-08-25,3.38,20.73,76.15,2.42,20.94,83.62
2004-08-26,4.34,20.35,82.5,2.56,23.15,83.65
2004-08-27,12.99,20.82,80.28,1.55,21.51,83.66
2004-08-28,6.15,20.38,81.49,1.39,20.23,83.58
2004-08-29,7.41,19.97,82.4,1.72,20.22,83.51
2004-08-30,6.93,19.58,82.6,2.48,18.69,83.6
2004-08-31,11.59,18.93,85.8,2.92,17.82,83.7
2004-09-01,6.55,19.18,84.15,1.38,18.65,83.69
2004-09-02,8.02,19.67,84.04,1.69,16.92,83.54
2004-09-03,7.86,18.67,87.99,1.87,19.24,83.54
2004-09-04,5.68,19.84,80.42,1.83,19.65,83.62
2004-09-05,2.35,20.37,82.34,1.95,20.04,83.51
2004-09-06,5.25,20.3,78.72,2.58,22.38,83.39
2004-09-07,4.14,19.87,81.95,2.77,17.09,83.42
2004-09-08,4.95,19.72,83.37,3.13,20.62,83.46
2004-09-09,3.23,19.98,76.57,3.03,22.95,83.49
2004-09-10,3.12,19.56,73.75,3.08,21.32,83.58
2004-09-11,3.55,19.67,78.79,3.25,18.78,83.59
2004-09-12,1.57,18.24,80.45,3.14,23.02,83.55
2004-09-13,3.94,19.25,74.18,2.23,24.42,83.49
2004-09-14,6.43,20.18,82.09,1.3,21.69,83.42
2004-09-15,10.15,20.55,82.0,1.65,22.1,83.37
2004-09-16,11.45,20.4,83.99,1.61,19.45,83.4
2004-09-17,6.49,19.63,88.55,2.07,12.42,83.38
2004-09-18,4.99,19.79,83.9,2.56,15.58,83.51
2004-09-19,6.55,20.38,81.12,1.52,20.16,83.56
2004-09-20,19.81,20.43,83.61,1.15,20.4,83.46
2004-09-21,12.25,19.05,85.76,2.45,18.99,83.48
2004-09-22,15.21,19.4,82.97,1.25,18.47,83.51
2004-09-23,18.22,18.98,85.4,1.36,13.14,83.56
2004-09-24,20.9,17.43,90.26,2.14,13.14,83.65
2004-09-25,20.45,17.91,85.82,2.03,14.97,83.65
2004-09-26,7.45,18.98,79.25,1.19,16.49,83.53
2004-09-27,3.77,18.63,84.1,1.18,16.94,83.56
2004-09-28,7.74,19.85,79.7,1.14,20.42,83.59
2004-09-29,11.91,19.51,83.08,2.12,21.42,83.56
2004-09-30,2.03,18.82,85.54,1.48,19.69,83.47
2004-10-01,1.36,19.42,82.72,1.83,17.59,83.51
2004-10-02,0.38,18.99,83.36,3.39,18.92,83.71
2004-10-03,0.01,18.4,76.7,4.51,22.48,83.81
2004-10-04,0.0,18.26,78.29,3.7,22.43,83.73
2004-10-05,0.4,17.72,82.26,3.38,15.66,83.64
2004-10-06,3.8,17.91,81.06,2.04,17.68,83.62
2004-10-07,2.24,18.81,85.88,1.75,14.86,83.57
2004-10-08,10.63,18.86,89.82,1.33,16.78,83.47
2004-10-09,1.7,18.51,86.37,2.2,19.57,83.34
2004-10-10,0.18,19.35,80.26,1.7,22.43,83.27
2004-10-11,0.46,19.98,68.27,1.42,21.77,83.38
2004-10-12,0.82,20.04,73.18,1.72,18.71,83.44
2004-10-13,0.86,19.41,82.62,1.53,18.1,83.31
2004-10-14,0.14,19.85,83.88,1.71,18.81,83.24
2004-10-15,0.02,20.5,78.47,1.3,18.46,83.36
2004-10-16,0.01,20.02,77.75,1.79,19.02,83.5
2004-10-17,0.0,20.1,74.55,1.38,19.42,83.56
2004-10-18,0.03,20.2,71.62,1.67,20.88,83.5
2004-10-19,0.02,20.87,77.09,1.25,21.2,83.65
2004-10-20,0.06,20.96,75.31,1.36,20.94,83.68
2004-10-21,1.37,20.39,74.08,1.67,20.08,83.58
2004-10-22,0.65,20.24,81.11,1.8,18.04,83.51
2004-10-23,0.73,20.54,76.87,1.57,18.66,83.51
2004-10-24,0.24,19.09,79.89,2.28,18.7,83.5
2004-10-25,0.14,18.6,81.47,2.31,17.37,83.53
2004-10-26,0.64,19.15,76.55,1.83,19.69,83.55
2004-10-27,0.85,19.12,78.53,1.98,18.8,83.68
2004-10-28,2.55,19.44,79.69,1.58,16.84,83.77
2004-10-29,0.16,19.25,79.39,1.99,17.43,83.65
2004-10-30,0.11,19.79,77.11,1.5,19.13,83.52
2004-10-31,0.06,18.8,79.76,2.17,17.58,83.5
2004-11-01,0.34,17.7,77.38,2.25,14.22,83.52
2004-11-02,0.01,18.98,68.02,1.38,20.49,83.43
2004-11-03,0.01,19.2,67.45,1.46,18.77,83.51
2004-11-04,0.0,18.84,66.96,3.05,20.45,83.69
2004-11-05,0.0,15.3,59.8,5.41,21.36,83.89
2004-11-06,0.0,13.75,51.76,4.2,21.76,83.79
2004-11-07,0.0,13.89,52.11,3.22,21.46,83.72
2004-11-08,0.0,15.47,54.41,2.5,21.49,83.78
2004-11-09,0.0,16.77,56.98,1.78,21.01,83.76
2004-11-10,0.0,16.93,59.8,2.09,20.86,83.72
2004-11-11,0.0,17.71,58.72,1.67,21.16,83.59
2004-11-12,0.0,15.85,74.08,2.8,19.12,83.58
2004-11-13,0.0,17.4,78.97,2.44,16.69,83.6
2004-11-14,0.04,16.55,77.84,2.53,16.52,83.74
2004-11-15,0.04,16.35,76.47,2.7,15.41,83.86
2004-11-16,0.0,16.85,76.48,2.17,15.91,83.87
2004-11-17,0.0,17.89,68.58,1.83,19.93,83.83
2004-11-18,0.0,18.65,63.85,1.61,19.1,83.78
2004-11-19,0.0,18.07,67.86,2.05,18.58,83.66
2004-11-20,0.0,17.4,65.5,1.74,19.16,83.61
2004-11-21,0.0,17.09,62.94,2.13,19.93,83.69
2004-11-22,0.0,17.11,61.54,2.01,16.32,83.65
2004-11-23,0.0,16.59,65.01,2.58,16.73,83.51
2004-11-24,0.0,16.69,65.97,2.12,19.49,83.55
2004-11-25,0.0,16.6,53.23,2.1,19.58,83.7
2004-11-26,0.0,17.32,48.77,2.53,19.6,83.71
2004-11-27,0.0,19.68,44.57,1.12,19.47,83.6
2004-11-28,0.0,17.52,55.58,2.19,18.32,83.58
2004-11-29,0.0,19.18,55.71,1.41,17.96,83.6
2004-11-30,0.0,20.17,57.37,1.62,15.44,83.63
2004-12-01,0.58,18.7,70.88,1.93,13.9,83.74
2004-12-02,0.02,19.37,65.09,1.48,13.08,83.66
2004-12-03,0.0,18.9,62.4,2.36,16.29,83.58
2004-12-04,0.0,17.44,70.86,1.62,14.24,83.62
2004-12-05,0.0,17.69,67.01,1.8,15.16,83.62
2004-12-06,0.0,17.07,56.93,1.79,12.56,83.72
2004-12-07,0.0,17.12,49.7,1.85,17.58,83.64
2004-12-08,0.0,16.32,59.3,2.38,17.04,83.68
2004-12-09,0.0,17.36,51.43,1.16,11.29,83.74
2004-12-10,0.0,17.41,51.89,3.56,18.34,83.68
2004-12-11,0.0,15.2,59.71,4.22,18.22,83.82
2004-12-12,0.0,15.52,50.89,2.2,18.62,83.75
2004-12-13,0.0,16.31,45.19,2.4,17.64,83.82
2004-12-14,3.72,13.42,70.92,4.57,8.91,84.05
2004-12-15,8.68,11.73,81.52,2.29,3.8,83.93
2004-12-16,0.47,14.44,70.9,1.42,16.05,83.79
2004-12-17,0.0,14.37,64.72,2.27,17.24,83.73
2004-12-18,0.0,14.12,65.01,1.98,15.77,83.75
2004-12-19,0.0,12.67,65.22,4.82,11.19,83.93
2004-12-20,0.0,13.38,69.04,2.88,14.95,83.76
2004-12-21,0.0,15.72,68.44,2.35,15.16,83.62
2004-12-22,0.0,15.35,68.72,2.38,15.53,83.51
2004-12-23,0.0,15.94,56.61,2.76,16.06,83.46
2004-12-24,0.0,13.0,66.55,3.71,9.73,83.43
2004-12-25,0.0,13.25,69.74,2.51,19.68,83.45
2004-12-26,0.0,14.78,65.18,2.51,19.63,83.64
2004-12-27,0.0,15.16,57.29,1.98,18.65,83.88
2004-12-28,0.0,14.81,48.23,2.25,18.27,83.93
2004-12-29,0.0,15.4,44.61,1.88,17.39,83.87
2004-12-30,0.0,14.1,45.59,1.68,18.36,83.75
2004-12-31,0.0,15.86,48.87,1.99,14.89,83.66
2005-01-01,0.0,16.13,63.27,2.23,17.53,83.72
2005-01-02,0.0,16.96,67.51,2.42,14.32,83.82
2005-01-03,0.0,17.49,64.44,1.5,17.47,83.83
2005-01-04,0.0,17.82,56.57,1.78,19.12,83.73
2005-01-05,0.0,17.67,49.84,1.99,19.6,83.59
2005-01-06,0.0,17.57,47.91,2.04,17.28,83.4
2005-01-07,0.0,17.4,53.75,2.0,19.26,83.55
2005-01-08,0.0,16.76,53.88,2.97,18.55,83.81
2005-01-09,0.0,17.06,63.56,2.39,17.93,83.93
2005-01-10,0.0,16.9,56.55,2.41,17.35,83.78
2005-01-11,0.0,17.45,52.06,1.82,18.03,83.53
2005-01-12,0.0,16.19,62.48,3.32,19.25,83.42
2005-01-13,0.0,15.77,45.81,2.13,20.05,83.5
2005-01-14,0.0,14.66,51.93,2.95,19.53,83.83
2005-01-15,0.0,16.45,55.94,2.06,18.94,83.9
2005-01-16,0.0,12.84,54.27,6.06,18.22,84.0
2005-01-17,0.0,12.85,57.47,3.62,19.34,83.92
2005-01-18,0.0,12.42,60.09,4.33,17.92,83.94
2005-01-19,0.0,12.75,62.8,3.66,16.13,83.98
2005-01-20,0.0,14.26,62.34,2.37,17.19,83.81
2005-01-21,0.0,15.85,60.49,2.41,9.5,83.66
2005-01-22,0.0,15.91,62.71,1.7,14.63,83.67
2005-01-23,5.99,14.25,78.25,3.3,10.16,83.82
2005-01-24,0.06,15.48,65.71,1.8,13.64,83.94
2005-01-25,0.0,16.94,57.73,1.73,18.9,83.74
2005-01-26,0.0,17.69,62.77,1.94,18.58,83.61
2005-01-27,0.0,17.39,61.82,2.64,20.38,83.56
2005-01-28,0.0,17.87,55.41,2.27,21.48,83.54
2005-01-29,0.0,18.1,59.01,2.32,21.12,83.56
2005-01-30,0.0,18.01,62.83,2.77,21.06,83.41
2005-01-31,0.09,17.6,65.97,2.63,20.09,83.39
2005-02-01,0.03,16.87,56.99,3.12,12.88,83.41
2005-02-02,0.06,16.06,51.58,1.99,14.29,83.44
2005-02-03,1.52,15.66,63.23,2.21,10.18,83.64
2005-02-04,0.42,13.76,70.71,2.98,2.87,83.6
2005-02-05,1.34,12.84,75.8,3.41,6.88,83.63
2005-02-06,0.0,15.66,68.99,2.78,17.24,83.61
2005-02-07,0.0,17.07,57.58,2.62,21.67,83.61
2005-02-08,0.0,18.42,46.51,1.89,18.13,83.51
2005-02-09,0.0,20.15,48.89,1.92,20.4,83.51
2005-02-10,0.0,19.66,57.55,3.59,21.49,83.63
2005-02-11,0.0,18.71,60.0,2.93,21.66,83.81
2005-02-12,0.0,18.04,63.15,3.2,19.83,83.83
2005-02-13,0.0,17.39,58.62,2.62,21.71,83.67
2005-02-14,0.0,18.66,46.37,2.41,22.9,83.62
2005-02-15,0.0,19.3,47.93,1.94,21.5,83.71
2005-02-16,0.0,19.19,51.25,2.21,23.02,83.5
2005-02-17,0.0,19.78,47.53,1.68,22.8,83.43
2005-02-18,0.0,19.19,53.38,2.3,20.57,83.6
2005-02-19,0.0,20.0,50.13,2.23,21.36,83.71
2005-02-20,0.0,19.69,47.52,2.35,21.34,83.72
2005-02-21,0.0,20.32,40.34,1.62,17.71,83.64
2005-02-22,0.0,19.34,44.67,2.09,14.94,83.62
2005-02-23,0.02,17.87,56.69,2.54,10.39,83.58
2005-02-24,0.63,16.81,54.49,1.98,15.56,83.48
2005-02-25,12.73,16.31,65.83,2.5,13.05,83.38
2005-02-26,4.31,13.25,73.79,3.34,9.21,83.5
2005-02-27,0.02,14.74,44.15,2.81,23.41,83.52
2005-02-28,0.0,15.58,38.89,2.14,23.9,83.49
2005-03-01,0.0,17.72,31.33,2.46,24.02,83.43
2005-03-02,0.0,17.53,40.1,2.85,16.75,83.53
2005-03-03,0.0,18.63,31.25,1.66,23.63,83.56
2005-03-04,0.0,17.9,43.6,2.86,23.75,83.56
2005-03-05,0.84,19.07,47.33,2.85,16.43,83.72
2005-03-06,0.51,17.81,59.32,3.34,16.11,83.7
2005-03-07,0.0,16.87,66.53,4.24,18.44,83.55
2005-03-08,0.0,15.7,53.96,4.77,26.49,83.35
2005-03-09,0.0,15.02,42.7,2.55,26.74,83.33
2005-03-10,0.0,15.92,49.87,4.65,26.35,83.36
2005-03-11,0.0,17.31,50.14,3.07,22.65,83.52
2005-03-12,0.0,17.54,45.04,3.87,25.67,83.63
2005-03-13,0.0,18.69,41.01,3.5,23.1,83.57
2005-03-14,2.58,18.36,60.17,3.58,19.78,83.43
2005-03-15,1.12,17.27,70.08,4.81,18.79,83.22
2005-03-16,0.06,15.55,62.46,5.09,24.96,83.24
2005-03-17,0.0,15.32,41.92,2.24,27.94,83.43
2005-03-18,0.0,16.96,29.03,3.54,28.31,83.46
2005-03-19,0.0,18.6,26.03,2.84,27.95,83.49
2005-03-20,0.0,18.85,24.59,2.65,27.75,83.48
2005-03-21,0.0,19.38,23.02,2.87,28.33,83.35
2005-03-22,0.0,19.74,27.56,2.45,28.0,83.27
2005-03-23,0.0,20.2,37.87,2.72,27.62,83.44
2005-03-24,0.0,19.85,40.55,2.98,28.07,83.53
2005-03-25,0.0,21.01,24.79,3.03,18.38,83.55
2005-03-26,0.0,21.64,21.18,2.88,27.37,83.4
2005-03-27,0.0,21.22,23.61,2.09,26.52,83.38
2005-03-28,0.0,21.95,31.59,2.66,28.45,83.44
2005-03-29,0.0,20.87,35.56,3.46,28.34,83.48
2005-03-30,0.0,21.73,28.6,2.41,28.21,83.41
2005-03-31,0.0,21.48,23.8,2.46,28.79,83.4
2005-04-01,0.0,22.08,21.43,1.88,28.94,83.46
2005-04-02,0.0,20.2,31.86,3.62,28.34,83.63
2005-04-03,0.0,21.43,34.3,2.76,28.21,83.63
2005-04-04,0.0,22.11,28.6,2.56,28.66,83.61
2005-04-05,0.0,22.01,25.33,2.61,29.48,83.5
2005-04-06,0.0,23.25,26.77,1.97,29.14,83.45
2005-04-07,0.0,23.11,40.05,3.24,28.1,83.56
2005-04-08,0.0,23.7,37.5,2.47,27.45,83.51
2005-04-09,0.0,23.32,28.18,3.37,25.13,83.4
2005-04-10,0.0,22.68,27.27,3.99,27.0,83.31
2005-04-11,0.0,22.38,29.03,2.9,29.1,83.24
2005-04-12,0.0,22.49,28.79,2.95,29.42,83.26
2005-04-13,0.0,23.4,26.53,2.72,27.37,83.38
2005-04-14,0.0,23.08,29.42,2.79,28.01,83.43
2005-04-15,0.0,23.52,29.74,2.54,27.03,83.48
2005-04-16,0.0,23.44,32.0,2.18,22.85,83.66
2005-04-17,0.0,23.71,35.25,2.38,24.39,83.64
2005-04-18,0.0,24.49,34.62,2.3,23.73,83.59
2005-04-19,0.0,24.56,33.31,2.9,25.48,83.56
2005-04-20,0.0,25.17,31.48,2.34,26.78,83.52
2005-04-21,0.0,26.39,33.19,2.65,28.01,83.46
2005-04-22,0.0,25.38,37.22,2.35,28.89,83.49
2005-04-23,0.0,25.69,42.2,3.36,27.78,83.48
2005-04-24,0.0,24.89,41.22,3.36,28.72,83.49
2005-04-25,0.0,23.45,39.29,4.03,29.06,83.4
2005-04-26,0.0,23.2,30.97,3.74,28.57,83.52
2005-04-27,0.0,23.66,23.31,2.65,26.76,83.69
2005-04-28,0.0,23.44,13.15,2.8,28.49,83.75
2005-04-29,0.0,24.67,15.92,2.29,30.01,83.59
2005-04-30,0.0,24.84,23.16,2.73,29.47,83.56
2005-05-01,0.0,24.78,25.51,2.65,29.55,83.6
2005-05-02,0.0,23.63,36.45,3.73,29.8,83.59
2005-05-03,0.0,22.93,27.09,3.66,30.05,83.55
2005-05-04,0.0,22.78,21.01,2.76,30.29,83.58
2005-05-05,0.0,23.17,23.15,2.86,29.95,83.67
2005-05-06,0.0,23.06,24.86,2.66,28.8,83.71
2005-05-07,0.0,23.3,21.67,3.0,22.55,83.63
2005-05-08,0.0,22.43,23.27,3.06,29.45,83.59
2005-05-09,0.0,22.39,20.11,2.4,28.58,83.45
2005-05-10,0.0,23.41,22.21,2.95,18.98,83.38
2005-05-11,0.09,23.91,36.04,2.83,21.52,83.3
2005-05-12,0.02,24.61,34.67,2.6,21.81,83.44
2005-05-13,0.0,24.67,31.25,2.44,24.03,83.42
2005-05-14,0.0,24.18,26.65,2.93,26.4,83.43
2005-05-15,0.0,23.42,25.15,2.96,28.47,83.35
2005-05-16,0.0,21.85,20.39,2.66,30.81,83.26
2005-05-17,0.0,21.72,20.54,1.81,29.33,83.26
2005-05-18,0.0,22.52,24.36,1.93,26.54,83.33
2005-05-19,0.0,23.32,27.4,2.02,22.98,83.33
2005-05-20,0.02,24.85,30.28,1.63,25.44,83.28
2005-05-21,0.01,26.05,36.62,1.22,25.29,83.36
2005-05-22,0.0,25.42,38.94,2.15,27.11,83.37
2005-05-23,0.77,24.94,45.85,2.62,27.66,83.39
2005-05-24,0.11,24.67,45.64,2.78,27.37,83.43
2005-05-25,0.11,25.83,42.27,2.36,27.23,83.4
2005-05-26,0.0,26.89,37.81,2.48,26.4,83.4
2005-05-27,0.07,25.8,40.2,2.97,24.38,83.51
2005-05-28,0.0,25.07,38.61,3.2,28.21,83.51
2005-05-29,0.01,24.65,42.15,3.45,26.31,83.46
2005-05-30,0.0,24.85,35.62,2.75,30.35,83.41
2005-05-31,0.0,24.87,33.05,1.89,30.09,83.38
2005-06-01,0.0,25.55,36.19,2.34,28.55,83.39
2005-06-02,0.0,25.95,35.13,2.27,28.03,83.32
2005-06-03,0.0,26.28,31.06,2.85,27.51,83.23
2005-06-04,0.0,25.83,22.94,2.87,28.41,83.25
2005-06-05,0.0,25.47,24.08,3.12,28.71,83.3
2005-06-06,0.0,27.35,26.08,1.97,26.96,83.29
2005-06-07,0.0,26.6,31.43,2.83,28.67,83.28
2005-06-08,0.0,26.34,32.65,2.76,30.11,83.24
2005-06-09,0.0,27.34,35.77,2.11,28.48,83.18
2005-06-10,0.0,26.23,40.61,3.32,29.44,83.15
2005-06-11,0.0,25.19,43.3,2.93,30.01,83.22
2005-06-12,0.0,24.71,40.16,2.67,30.38,83.27
2005-06-13,0.0,26.22,28.84,2.22,30.25,83.21
2005-06-14,0.45,27.28,31.55,2.34,23.16,83.23
2005-06-15,4.34,25.72,42.66,3.75,26.47,83.39
2005-06-16,1.08,25.99,47.72,2.71,23.49,83.41
2005-06-17,1.15,26.02,50.7,2.29,24.75,83.3
2005-06-18,6.67,25.1,55.17,1.73,23.89,83.31
2005-06-19,1.53,25.41,45.56,2.81,23.92,83.34
2005-06-20,0.05,25.25,39.9,4.17,27.97,83.43
2005-06-21,0.29,24.57,43.32,6.05,24.56,83.52
2005-06-22,3.63,22.01,57.99,4.0,14.28,83.65
2005-06-23,19.33,22.48,65.42,2.39,19.7,83.57
2005-06-24,15.71,21.57,72.91,2.39,23.86,83.48
2005-06-25,4.22,23.38,57.31,2.94,25.39,83.33
2005-06-26,0.54,24.29,49.17,3.64,27.46,83.35
2005-06-27,0.05,24.83,48.23,3.91,25.59,83.39
2005-06-28,0.01,24.84,49.47,3.88,27.75,83.38
2005-06-29,6.94,23.21,59.02,2.94,24.64,83.43
2005-06-30,3.77,22.02,71.33,3.37,21.2,83.59
2005-07-01,17.24,21.65,73.99,1.6,16.11,83.64
2005-07-02,13.28,22.88,72.1,2.33,26.65,83.49
2005-07-03,7.77,23.42,63.81,1.5,21.01,83.49
2005-07-04,5.12,23.77,60.33,2.11,22.78,83.52
2005-07-05,8.1,22.19,72.65,1.85,15.03,83.59
2005-07-06,17.92,20.51,81.79,1.67,15.81,83.63
2005-07-07,12.12,21.37,74.38,1.7,19.08,83.65
2005-07-08,4.57,22.29,70.53,1.52,21.7,83.66
2005-07-09,0.93,22.27,68.25,1.96,25.87,83.6
2005-07-10,6.61,21.58,73.88,2.2,24.93,83.56
2005-07-11,11.01,22.39,69.77,0.97,24.02,83.51
2005-07-12,8.44,22.29,72.44,2.08,18.42,83.58
2005-07-13,9.21,21.02,76.32,2.23,21.32,83.61
2005-07-14,4.86,20.78,75.15,2.43,20.42,83.47
2005-07-15,7.67,22.82,71.35,1.82,24.04,83.35
2005-07-16,11.36,22.77,70.68,2.09,23.53,83.37
2005-07-17,15.44,21.92,75.9,2.11,21.43,83.38
2005-07-18,1.57,20.6,78.39,4.09,17.11,83.4
2005-07-19,1.26,20.73,76.59,3.28,22.12,83.52
2005-07-20,3.02,21.19,75.66,2.23,22.28,83.49
2005-07-21,13.59,20.05,85.6,2.12,18.61,83.49
2005-07-22,6.87,19.9,81.77,2.13,21.17,83.73
2005-07-23,7.82,20.95,73.66,1.99,24.88,83.74
2005-07-24,7.98,21.71,71.07,2.0,24.47,83.66
2005-07-25,12.49,21.68,78.49,1.6,18.85,83.56
2005-07-26,13.21,20.08,84.7,2.26,12.73,83.62
